20210905 220100;4522.5;4525.25;4522.5;4525.25;9
20210905 220200;4524;4524;4524;4524;3
20210905 221200;4522.75;4522.75;4522.25;4522.5;10
20210905 221400;4523.25;4523.25;4523.25;4523.25;1
20210905 221800;4523.25;4523.25;4523.25;4523.25;1
20210905 222600;4522.25;4522.25;4522.25;4522.25;1
20210905 222800;4521.75;4521.75;4521.75;4521.75;1
20210905 224200;4520.5;4521.25;4520.5;4521.25;11
20210905 224300;4521;4521;4520.75;4520.75;6
20210905 224400;4521.5;4521.5;4521.5;4521.5;1
20210905 224500;4521.75;4521.75;4521.75;4521.75;7
20210905 224800;4522.25;4522.25;4522.25;4522.25;3
20210905 224900;4522;4522.25;4522;4522.25;8
20210905 225100;4522.25;4522.25;4522.25;4522.25;1
20210905 225900;4521.5;4521.5;4521.5;4521.5;1
20210905 230700;4521.75;4521.75;4521.75;4521.75;2
20210905 230800;4522.75;4522.75;4522.75;4522.75;1
20210905 233200;4521.5;4521.5;4521.5;4521.5;5
20210905 233300;4521;4521;4519.25;4519.25;14
20210905 233400;4520;4520;4520;4520;6
20210905 233600;4519.75;4519.75;4519.25;4519.25;2
20210905 233800;4519;4519.5;4519;4519.25;4
20210905 234100;4519;4519;4519;4519;1
20210905 234500;4520.75;4521;4520.75;4521;7
20210905 234700;4521.75;4522;4521.75;4522;2
20210905 234900;4521.25;4521.25;4521;4521;6
20210905 235000;4519.5;4519.5;4519.5;4519.5;7
20210905 235400;4519.75;4519.75;4519.75;4519.75;1
20210905 235700;4518.5;4518.5;4518.25;4518.25;3
20210906 000000;4519;4519;4519;4519;2
20210906 000100;4518.5;4518.5;4517.5;4518.5;25
20210906 000200;4518.25;4518.75;4517.75;4518.5;11
20210906 000300;4518.25;4518.25;4517;4517.25;11
20210906 000400;4517;4517.75;4517;4517.5;10
20210906 000500;4517;4517;4516.75;4516.75;7
20210906 000600;4516.5;4516.5;4516;4516.5;9
20210906 000700;4516.5;4517.25;4516.5;4517.25;11
20210906 000800;4516.75;4516.75;4516.75;4516.75;1
20210906 000900;4516;4516;4516;4516;7
20210906 001000;4516.25;4516.25;4516.25;4516.25;1
20210906 001100;4517;4517;4517;4517;1
20210906 001200;4517;4517;4516.75;4516.75;4
20210906 001400;4516.25;4516.25;4516;4516;2
20210906 001500;4516.25;4516.25;4516.25;4516.25;1
20210906 001600;4516.5;4516.5;4516;4516.5;4
20210906 001700;4517;4517.25;4517;4517.25;3
20210906 001800;4517.25;4517.25;4517;4517;4
20210906 001900;4516.5;4516.5;4516;4516.5;7
20210906 002100;4516.75;4516.75;4516.75;4516.75;1
20210906 003000;4516.75;4516.75;4516.75;4516.75;1
20210906 003200;4515.5;4515.5;4515;4515;18
20210906 003300;4514.5;4515;4514.5;4515;3
20210906 003600;4515.5;4515.5;4515.25;4515.25;4
20210906 003800;4515.5;4515.5;4515.25;4515.25;3
20210906 004000;4515.75;4515.75;4515.75;4515.75;1
20210906 004100;4515.25;4515.25;4515.25;4515.25;1
20210906 004200;4515.25;4515.25;4515.25;4515.25;1
20210906 004400;4515.75;4515.75;4515.75;4515.75;2
20210906 004600;4516;4516;4515.5;4515.5;3
20210906 004700;4516;4516;4516;4516;2
20210906 005000;4515.25;4515.5;4515.25;4515.5;2
20210906 005100;4516;4516;4516;4516;1
20210906 005300;4515.75;4515.75;4515.75;4515.75;2
20210906 005500;4516;4516;4516;4516;4
20210906 005600;4516.25;4516.25;4516;4516;4
20210906 010000;4516.25;4517.5;4516.25;4517.5;7
20210906 010100;4516.75;4517.5;4516.75;4517.5;5
20210906 010200;4517.5;4517.75;4517.5;4517.75;2
20210906 010300;4517.75;4517.75;4517.75;4517.75;5
20210906 010400;4518;4518;4517.75;4517.75;6
20210906 010500;4517.5;4517.5;4517.5;4517.5;1
20210906 010800;4517;4517;4517;4517;2
20210906 011100;4517;4517;4517;4517;1
20210906 011400;4518.25;4518.25;4518.25;4518.25;3
20210906 011500;4519;4519;4518.75;4518.75;2
20210906 011600;4518;4518;4518;4518;2
20210906 012100;4517.75;4518.5;4517.75;4518.5;4
20210906 012200;4518.25;4518.25;4518.25;4518.25;2
20210906 012900;4518.75;4518.75;4518.75;4518.75;1
20210906 013200;4518.5;4518.5;4518.5;4518.5;1
20210906 013400;4518.25;4519.5;4518.25;4519.5;3
20210906 013800;4519;4519;4519;4519;1
20210906 014300;4519.75;4520;4519.75;4520;5
20210906 014400;4520.75;4521;4520.75;4521;3
20210906 014500;4521;4521;4521;4521;1
20210906 014600;4521.5;4521.5;4521.25;4521.25;3
20210906 014700;4521;4521;4521;4521;1
20210906 014800;4521.5;4521.75;4521.5;4521.75;6
20210906 014900;4522;4522;4521.75;4521.75;5
20210906 015000;4521.75;4521.75;4521.5;4521.5;3
20210906 015100;4521.75;4521.75;4521.75;4521.75;4
