20191202 080100;3151.25;3151.25;3150.5;3151.25;132
20191202 080200;3151.25;3152.5;3151.25;3152.5;196
20191202 080300;3152.25;3152.5;3152.25;3152.5;22
20191202 080400;3152.5;3153;3152.5;3152.5;180
20191202 080500;3152.75;3153;3152.5;3153;134
20191202 080600;3153;3153;3152.75;3153;210
20191202 080700;3153;3153.25;3153;3153.25;90
20191202 080800;3153.5;3153.75;3153.25;3153.5;75
20191202 080900;3153.5;3153.75;3153.25;3153.25;42
20191202 081000;3153.25;3153.25;3152.75;3153;99
20191202 081100;3153.25;3153.25;3152.5;3152.5;128
20191202 081200;3152.5;3152.5;3152.25;3152.25;59
20191202 081300;3152.25;3152.25;3152.25;3152.25;40
20191202 081400;3152.25;3152.75;3152;3152.5;113
20191202 081500;3152.5;3152.75;3152.25;3152.75;25
20191202 081600;3153;3153.25;3153;3153.25;91
20191202 081700;3153.25;3153.75;3153;3153.25;100
20191202 081800;3153.25;3153.25;3153.25;3153.25;29
20191202 081900;3153;3153.25;3152.75;3153;25
20191202 082000;3153;3153.75;3153;3153.75;36
20191202 082100;3153.75;3154.25;3153.5;3153.75;264
20191202 082200;3153.75;3153.75;3153.5;3153.5;22
20191202 082300;3153.5;3153.5;3153.25;3153.25;21
20191202 082400;3153.25;3153.25;3153.25;3153.25;1
20191202 082500;3153.5;3157.5;3153.5;3156.25;1424
20191202 082600;3156.5;3156.5;3155.75;3156;112
20191202 082700;3155.75;3156.25;3155.75;3155.75;110
20191202 082800;3155.75;3155.75;3155.25;3155.5;134
20191202 082900;3155.5;3156;3155.5;3155.75;98
20191202 083000;3155.75;3156;3155.5;3155.5;39
20191202 083100;3155.5;3155.5;3155;3155.5;75
20191202 083200;3155.25;3155.25;3154.75;3155;67
20191202 083300;3155;3155;3155;3155;180
20191202 083400;3154.75;3155.25;3154.75;3155;74
20191202 083500;3154.75;3155.5;3154.75;3155.5;59
20191202 083600;3155.75;3156;3155.5;3155.75;58
20191202 083700;3155.75;3155.75;3155.25;3155.5;38
20191202 083800;3155.5;3155.75;3155.5;3155.5;43
20191202 083900;3155.5;3156.5;3155.5;3156;79
20191202 084000;3156.25;3156.5;3156;3156;72
20191202 084100;3156;3156.25;3155.75;3156.25;47
20191202 084200;3156.25;3156.25;3156;3156.25;43
20191202 084300;3156.25;3156.25;3156;3156.25;15
20191202 084400;3156.25;3156.75;3156.25;3156.25;378
20191202 084500;3156.5;3157;3156.25;3156.25;41
20191202 084600;3156.5;3157.25;3156.5;3156.75;138
20191202 084700;3156.75;3156.75;3156.5;3156.75;65
20191202 084800;3156.75;3156.75;3156.75;3156.75;33
20191202 084900;3157;3157;3156.75;3156.75;14
20191202 085000;3156.75;3157;3156.75;3156.75;62
20191202 085100;3157;3157;3156.25;3156.25;64
20191202 085200;3156.25;3156.25;3156;3156.25;50
20191202 085300;3156.5;3156.75;3156.5;3156.5;78
20191202 085400;3156.75;3157.75;3156.5;3157.5;457
20191202 085500;3157.25;3157.25;3156.75;3157;41
20191202 085600;3156.75;3157.25;3156.75;3156.75;61
20191202 085700;3156.75;3156.75;3156.5;3156.5;28
20191202 085800;3156.5;3156.5;3156;3156.5;97
20191202 085900;3156.5;3156.75;3156.25;3156.25;52
20191202 090000;3156.5;3156.5;3156.25;3156.25;18
20191202 090100;3156.5;3156.75;3156.5;3156.75;89
20191202 090200;3156.75;3156.75;3156.75;3156.75;52
20191202 090300;3156.75;3157;3156.75;3156.75;17
20191202 090400;3156.75;3156.75;3156.5;3156.75;75
20191202 090500;3156.75;3156.75;3156;3156.25;255
20191202 090600;3156.25;3156.5;3155.5;3155.75;111
20191202 090700;3156;3156.25;3155.75;3156.25;40
20191202 090800;3156.25;3156.25;3155.75;3155.75;48
20191202 090900;3156;3156;3155.75;3155.75;16
20191202 091000;3155.75;3155.75;3155.75;3155.75;33
20191202 091100;3156;3156.25;3155.75;3156.25;102
20191202 091200;3156;3156.25;3156;3156;149
20191202 091300;3156.25;3156.25;3156.25;3156.25;24
20191202 091400;3156.25;3156.5;3156;3156.25;63
20191202 091500;3156.25;3156.25;3156;3156;26
20191202 091600;3156.25;3156.25;3156;3156;87
20191202 091700;3156.25;3156.25;3156.25;3156.25;50
20191202 091800;3156.25;3156.25;3156.25;3156.25;44
20191202 091900;3156;3156.25;3155.5;3155.75;58
20191202 092000;3155.5;3156;3155.5;3155.75;77
20191202 092100;3155.75;3156;3155.75;3156;23
20191202 092200;3156;3156;3155.25;3155.25;40
20191202 092300;3155.25;3155.5;3155.25;3155.25;63
20191202 092400;3155.25;3155.5;3155.25;3155.5;35
20191202 092500;3155.5;3155.5;3155.25;3155.25;4
20191202 092600;3155.25;3155.5;3155.25;3155.5;13
20191202 092700;3155.25;3155.5;3155.25;3155.25;43
20191202 092800;3155;3155;3154.75;3154.75;108
20191202 092900;3155;3155.25;3154.75;3155;40
20191202 093000;3155;3155;3155;3155;23
20191202 093100;3155.25;3155.25;3155;3155;20
20191202 093200;3155;3155.5;3155;3155.25;70
20191202 093300;3155.5;3155.5;3155.5;3155.5;6
20191202 093400;3155.5;3155.5;3155.25;3155.25;6
20191202 093500;3155.25;3155.25;3154.75;3155.25;69
20191202 093600;3155.5;3155.5;3155.25;3155.25;20
20191202 093700;3155.25;3155.25;3155;3155.25;57
20191202 093800;3155.5;3155.5;3155.25;3155.5;60
20191202 093900;3155.5;3155.5;3155;3155;19
20191202 094000;3155.25;3155.5;3155.25;3155.25;55
20191202 094100;3155.25;3155.5;3155.25;3155.5;3
20191202 094200;3155.5;3155.5;3155.25;3155.25;17
20191202 094300;3155.25;3155.25;3154.25;3154.5;189
20191202 094400;3154.25;3154.5;3154.25;3154.5;44
20191202 094500;3154.25;3154.5;3154.25;3154.5;49
20191202 094600;3154.25;3154.25;3154.25;3154.25;25
20191202 094700;3154.25;3154.25;3154;3154.25;66
20191202 094800;3154.25;3154.5;3154.25;3154.5;12
20191202 094900;3154.25;3154.5;3154.25;3154.5;14
20191202 095000;3154.75;3154.75;3154.5;3154.5;4
20191202 095100;3154.5;3154.75;3154.5;3154.5;15
20191202 095200;3154.25;3154.25;3154.25;3154.25;1
20191202 095300;3154.5;3154.5;3154.5;3154.5;8
20191202 095400;3154.25;3154.25;3153.75;3154;46
20191202 095500;3154;3154.5;3154;3154.5;90
20191202 095600;3154.5;3154.5;3154;3154;31
20191202 095700;3154.25;3154.25;3154;3154;41
20191202 095800;3154;3154.25;3154;3154.25;39
20191202 095900;3154.25;3154.5;3154.25;3154.5;64
20191202 100000;3154.5;3155;3154.25;3154.75;96
20191202 100100;3154.75;3154.75;3154.75;3154.75;11
20191202 100200;3154.5;3154.5;3154.5;3154.5;50
20191202 100300;3154.5;3154.5;3154.5;3154.5;14
20191202 100400;3154.5;3154.5;3154.5;3154.5;43
20191202 100500;3154.5;3154.75;3154.5;3154.75;15
20191202 100600;3154.5;3154.75;3154.5;3154.75;45
20191202 100700;3154.5;3154.75;3154.5;3154.75;11
20191202 100800;3154.5;3154.5;3154.5;3154.5;1
20191202 100900;3154.5;3154.5;3154.5;3154.5;41
20191202 101000;3154.75;3154.75;3154.75;3154.75;30
20191202 101200;3155;3155.25;3155;3155.25;71
20191202 101300;3155.5;3155.75;3155.5;3155.75;72
20191202 101400;3155.5;3156;3155.5;3155.5;147
20191202 101500;3155.5;3155.75;3155.5;3155.75;14
20191202 101600;3155.75;3155.75;3155.25;3155.25;18
20191202 101700;3155.25;3155.25;3155.25;3155.25;3
20191202 101800;3155.5;3155.5;3155.25;3155.25;13
20191202 101900;3155.5;3155.5;3155.5;3155.5;1
20191202 102000;3155.5;3155.5;3155.5;3155.5;1
20191202 102100;3155.5;3155.75;3155.5;3155.75;35
20191202 102200;3155.75;3155.75;3155.75;3155.75;38
20191202 102300;3156;3156.5;3156;3156;102
20191202 102400;3156.25;3156.5;3156.25;3156.5;96
20191202 102500;3156.5;3156.5;3156.25;3156.25;53
20191202 102600;3156.25;3156.75;3156.25;3156.25;66
20191202 102700;3156.25;3156.5;3156.25;3156.25;26
20191202 102800;3156.25;3156.5;3156.25;3156.5;49
20191202 102900;3156.25;3156.5;3156.25;3156.25;14
20191202 103000;3156.25;3156.5;3156.25;3156.5;36
20191202 103100;3156.25;3156.5;3156;3156;104
20191202 103200;3156;3156.25;3156;3156;48
20191202 103300;3156;3156;3156;3156;45
20191202 103400;3156.25;3156.25;3156.25;3156.25;17
20191202 103500;3156.25;3156.25;3156;3156;18
20191202 103600;3156.25;3156.25;3156.25;3156.25;14
20191202 103700;3156.25;3156.25;3156.25;3156.25;15
20191202 103800;3156.25;3156.25;3155.75;3155.75;38
20191202 103900;3155.75;3155.75;3155.75;3155.75;2
20191202 104000;3155.75;3155.75;3155.75;3155.75;2
20191202 104100;3155.75;3156;3155.75;3155.75;34
20191202 104200;3155.75;3155.75;3155.75;3155.75;29
20191202 104300;3155.5;3155.5;3155.5;3155.5;31
20191202 104400;3155.25;3155.5;3155.25;3155.5;62
20191202 104500;3155.5;3155.5;3155.5;3155.5;4
20191202 104600;3155.75;3155.75;3155.5;3155.5;48
20191202 104800;3155.25;3155.25;3154.75;3155;97
20191202 104900;3155;3155;3155;3155;28
20191202 105000;3155;3155;3155;3155;25
20191202 105100;3155;3155.25;3155;3155;37
20191202 105200;3155.25;3155.25;3155;3155;19
20191202 105300;3155.25;3155.25;3155;3155;56
20191202 105400;3155;3155.25;3155;3155;39
20191202 105500;3155;3155.25;3154.75;3155.25;20
20191202 105600;3155.25;3155.25;3155.25;3155.25;29
20191202 105700;3155.25;3155.25;3155;3155;17
20191202 105800;3155.25;3155.25;3155;3155;26
20191202 110000;3155;3155;3154.25;3154.25;74
20191202 110100;3154.25;3154.5;3151.25;3153;768
20191202 110200;3153;3153.5;3152.75;3153.25;76
20191202 110300;3153.5;3153.75;3153.25;3153.75;50
20191202 110400;3153.75;3153.75;3153.5;3153.5;44
20191202 110500;3153.5;3153.75;3153;3153;73
20191202 110600;3153.25;3153.25;3153.25;3153.25;27
20191202 110700;3153;3153;3152.5;3152.5;102
20191202 110800;3152.5;3152.75;3152.25;3152.75;98
20191202 110900;3152.25;3152.5;3152;3152;54
20191202 111000;3152.25;3152.5;3152.25;3152.5;47
20191202 111100;3152.5;3152.75;3152.25;3152.5;80
20191202 111200;3152.75;3152.75;3152.5;3152.5;12
20191202 111300;3152.25;3152.25;3151.5;3152;139
20191202 111400;3151.75;3152;3151.5;3151.75;153
20191202 111500;3151.5;3151.5;3150.75;3150.75;146
20191202 111600;3150.75;3151;3149.5;3150;375
20191202 111700;3149.75;3150.25;3149.25;3150.25;248
20191202 111800;3150;3150.5;3150;3150.25;137
20191202 111900;3150.25;3150.25;3149.75;3150;106
20191202 112000;3150.25;3150.25;3150.25;3150.25;14
20191202 112100;3150.5;3150.5;3149.75;3150.5;61
20191202 112200;3150.25;3150.5;3150;3150.5;89
20191202 112300;3150.5;3150.5;3150.5;3150.5;159
20191202 112400;3150.5;3150.5;3150.5;3150.5;37
20191202 112500;3150.5;3150.5;3150.25;3150.25;28
20191202 112600;3150.5;3150.75;3150.5;3150.75;42
20191202 112700;3150.75;3150.75;3150.5;3150.75;28
20191202 112800;3150.5;3150.5;3150.25;3150.25;46
20191202 112900;3150.25;3150.75;3150.25;3150.75;29
20191202 113000;3150.5;3151;3150.5;3151;28
20191202 113100;3150.75;3151;3150.75;3150.75;64
20191202 113200;3150.5;3150.5;3150;3150;80
20191202 113300;3150;3150.25;3149.25;3149.25;102
20191202 113400;3149.25;3149.25;3148.25;3148.75;298
20191202 113500;3148.5;3148.5;3147.75;3147.75;334
