20230309;4032;4057.5;3945.75;3956.25;64318
20230310;3956.25;3977.25;3881;3897.5;409443
20230313;3917;3972;3839.25;3888.75;1837958
20230314;3897.5;3972.5;3886.75;3954.25;1289468
20230315;3953.25;3964;3865;3925;1593025
20230316;3925.25;4000;3894.75;3994.5;1160457
20230317;3995.75;4009.25;3931.25;3947;1292485
20230320;3963.25;3989.25;3897;3983;1344155
20230321;3986;4043.5;3981.75;4035.75;901824
20230322;4038.5;4074;3966;3970.5;1109466
20230323;3972;4039.5;3948.5;3978;1473851
20230324;3988;4011;3937;4001.25;1342786
20230327;4008;4034.5;3997.5;4007.25;961862
20230328;4014.25;4024;3980.75;4001.5;829836
20230329;4006.25;4061.5;4006;4057.5;825805
20230330;4058;4087.75;4052.5;4080;862936
20230331;4081.75;4142.5;4078;4137.75;877750
20230403;4127.25;4157.75;4122;4153.75;827663
20230404;4152.75;4171.75;4115.25;4129;992212
20230405;4133.25;4135.75;4099;4112.5;693887
20230417;4174;4180.5;4147.75;4176.75;832732
20230418;4176.75;4198.25;4164.5;4180;877739
20230419;4176.5;4187.5;4150.75;4173.25;803949
20230420;4173.25;4173.5;4136.75;4152.5;952801
20230421;4153.75;4161;4135.25;4156.75;916507
20230424;4150.25;4165;4133.25;4159.5;816233
20230425;4156.75;4158.25;4090.5;4093.25;981921
20230426;4110.75;4118;4066;4076;1142353
20230427;4085.5;4168;4080.75;4153.75;866961
20230428;4151.75;4193.75;4131.75;4188.5;1027384
20230501;4189.5;4206.25;4178.5;4185.75;710420
20230502;4179.5;4191.75;4105.5;4136.75;1028112
20230503;4133.5;4167;4094.75;4107.5;1083972
20230504;4088.25;4118;4062.25;4075.75;1204205
20230505;4077.5;4163.25;4076.75;4150.25;822841
20230508;4150.5;4161;4137.5;4152.75;647001
20230509;4150.5;4153.25;4131;4134;595931
20230510;4133.5;4173;4112.25;4152;1143477
20230511;4152.5;4168.5;4121.5;4143.75;946131
20230512;4145;4164.75;4110.75;4138;807793
20230515;4132.25;4156.25;4123;4148.5;730290
20230516;4148.5;4152;4120;4123;796855
20230517;4126.25;4179;4122;4171.5;855630
20230518;4171.25;4215.5;4161;4212;958983
20230519;4215;4227.25;4191.5;4204.75;1009845
20230522;4189.25;4221.75;4186.5;4205;809364
20230523;4207.25;4222.75;4153;4158.75;982955
20230524;4158.75;4166;4114;4126;1150587
20230525;4153.75;4175.75;4132;4159.75;1181461
20230526;4157.25;4221.25;4146;4213.25;916453
20230529;4230.25;4240;4220.25;4225;99309
20230530;4225;4243;4200;4215;961602
20230531;4213;4217.75;4173;4190.5;967929
20230601;4190;4239.75;4178;4228;906003
20230602;4231.75;4297.75;4228.75;4288;1062498
20230605;4288.5;4305.75;4273;4281;942760
20230606;4279.75;4294.75;4268.5;4289.75;916637
20230607;4291.5;4304.75;4269.25;4274.25;1002344
20230608;4273.25;4302.5;4262.5;4298.25;757380
20230609;4296.5;4325.75;4284;4304.75;917556
20230612;4305.25;4346.5;4304.5;4342.75;210550
20230613;4345;4378;4336;4371.75;215320
20230614;4372.25;4394.75;4339.75;4374.25;210220
20230615;4378.25;4441;4348.25;4426.5;129150
