20240307;5173.75;5233.5;5148.5;5224.75;61638
20240308;5222;5257.5;5185.25;5192.5;247433
20240311;5196;5197.5;5157;5185.75;700240
20240312;5191;5246.75;5175.75;5241.25;955962
20240313;5238.5;5247.5;5217.5;5232.5;753766
20240314;5237;5253.5;5188;5218;1140187
20240315;5217;5230.5;5167.75;5182.75;872832
20240318;5185.75;5240.25;5181.75;5214.75;778759
20240319;5214.5;5244.75;5186;5241.75;746632
20240320;5239.75;5297.75;5233;5286.75;744133
20240321;5295;5324;5293.25;5302.5;668598
20240322;5305.75;5311.75;5287.75;5293.25;621092
20240325;5290.25;5295;5272.75;5278.25;515468
20240326;5280.75;5300.5;5263;5265.25;521757
20240327;5272.5;5313.75;5270.5;5308.25;716452
20240328;5308;5321;5301;5308.5;565578
20240401;5312.75;5333.25;5282.25;5295.25;659028
20240402;5294;5296;5235;5260.5;778124
20240403;5262.25;5280.75;5244.25;5266.5;825265
20240404;5270;5308.5;5192.25;5197.25;1173051
20240405;5199.25;5272.5;5190.75;5253;1130840
20240408;5263;5269.25;5236.5;5253.25;796974
20240409;5257;5274.5;5208.75;5260.25;1012223
20240410;5264;5287.5;5177;5207.75;1273733
20240411;5203.5;5257.5;5171.25;5243.25;1094486
20240412;5243;5249;5150;5167.5;1214011
20240415;5166.25;5213.5;5094;5104;1305781
20240416;5102;5122.75;5078.5;5092.5;1225504
20240417;5095.5;5120.25;5047;5062.25;1314745
20240418;5064.25;5095.25;5038.5;5049;1153810
20240419;5048;5057.5;4963.25;5003.75;1302015
20240422;5015.5;5076.75;5006;5047.5;1058049
20240423;5050;5113.75;5037.75;5106.5;905904
20240424;5112.75;5128.75;5072.25;5107.5;1036744
20240425;5070.25;5132.75;5022.25;5082.25;1211424
20240426;5131.5;5146.5;5104.5;5131.5;918964
20240429;5140;5154.25;5118.75;5147;781786
20240430;5148;5148.5;5051.25;5067;1026124
20240501;5050.25;5126.25;5037.75;5046.5;1167488
20240502;5055.25;5112.75;5036;5091.5;1151287
20240503;5110.5;5168;5099;5154.75;946631
20240506;5166.5;5207.75;5155.5;5206.5;604490
20240507;5204.5;5226.75;5202;5213.75;661089
20240508;5211.75;5218;5188.75;5212.75;653115
20240509;5210;5244.75;5195;5239;649031
20240510;5240.5;5264;5232.75;5246.25;639788
20240513;5240.75;5264;5233.25;5245.5;515520
20240514;5242.75;5274.25;5216.5;5269.5;744578
20240515;5270.5;5337;5266.25;5333;736946
20240516;5331.5;5349;5315.5;5320.25;735008
20240517;5317.25;5328.75;5305.5;5327.25;563374
20240520;5328.75;5348.25;5323.75;5331.75;604354
20240521;5331.5;5347.5;5322.5;5345.25;571569
20240522;5344.25;5349.5;5302.5;5328;660895
20240523;5338;5368.25;5273.75;5285.25;1142334
20240524;5286.5;5329.25;5285.5;5321.5;722610
20240527;5321.5;5334.75;5312.75;5333.75;71918
20240528;5333.75;5339;5297;5324.75;829145
20240529;5323.5;5323.75;5268.25;5284;758027
20240530;5271;5276.75;5238;5253;857917
20240531;5250.5;5307;5205.5;5295.5;1133047
20240603;5299.25;5315;5246.75;5297.25;1077875
20240604;5300;5312.25;5262;5304;1002779
20240605;5305.25;5368;5302.5;5366;812410
20240606;5365.5;5373.25;5345.25;5364;708233
20240607;5362.5;5385.75;5329;5355.75;1089489
20240610;5351.75;5375.5;5338.5;5371.25;793224
20240611;5370;5386.25;5334.25;5384;759409
20240612;5384;5454.75;5380;5427.5;883751
20240613;5436.75;5452.5;5408.5;5438.5;810402
20240614;5436.25;5443;5397.75;5437.5;733865
20240617;5435.5;5494;5424.75;5478.5;196026
20240618;5481.75;5494;5473.75;5491;113625
20240619;5492.25;5498;5491;5492.75;15554
20240620;5493.5;5518.5;5458.5;5476.75;160323
