20191209;3148.5;3151.5;3133.75;3136.75;1691
20191210;3135.75;3145.5;3118.75;3138.25;4083
20191211;3138;3147.25;3132.25;3145.75;3570
20191212;3146.75;3180;3140.25;3171;18844
20191213;3177.25;3188.75;3159.5;3175.25;337131
20191216;3179;3202.5;3177;3198.5;139476
20191217;3196.75;3204;3192.25;3195.5;160655
20191218;3193.5;3203;3191.75;3199.25;131837
20191219;3199;3214;3194.5;3211.75;122701
20191220;3213;3229.5;3208.75;3225.75;152889
20191223;3226.25;3234.25;3224.25;3227.25;88118
20191224;3227.5;3231;3222.5;3225.75;40934
20191226;3226.75;3244.75;3226.75;3244.5;59828
20191227;3241.75;3254;3235.5;3237.5;151910
20191230;3237.5;3244.5;3217.25;3223.5;191801
20191231;3223;3236;3213;3231;144320
20200102;3237;3261.75;3234.25;3259;178831
20200103;3260.75;3263.25;3207;3235.5;310875
20200106;3222.75;3249.5;3208.75;3243.5;246526
20200107;3243;3254.5;3226;3235.25;221754
20200108;3232;3267.5;3181;3260.25;488405
20200109;3259.75;3276.75;3257.75;3276;198450
20200110;3275.5;3287;3260.75;3264.75;218016
20200113;3265.75;3291;3265.5;3289.75;156700
20200114;3289;3296.5;3275.25;3288;267615
20200115;3287.5;3299;3278;3293.75;235368
20200116;3293.75;3318;3293.75;3316.5;176497
20200117;3316.75;3330.25;3316;3325;172211
20200120;3324.5;3328.5;3318.75;3325.75;28871
20200121;3325.75;3330;3307.25;3319.5;233400
20200122;3320.5;3337.5;3315.25;3319.75;221789
20200123;3317;3327;3301.5;3326;349404
20200124;3326.25;3337;3280.5;3293.5;521291
20200127;3273;3273;3233;3239.5;521495
20200128;3239.5;3285;3238.5;3278.25;349131
20200129;3282.25;3292.75;3265.25;3272.5;379816
20200130;3272;3295.25;3239.5;3289.75;541849
20200131;3292.75;3297.5;3212.5;3224;642173
20200203;3222;3267.25;3221.5;3245.5;385699
20200204;3244.75;3305.25;3236;3299.5;356578
20200205;3299.25;3338.25;3288.25;3335;416320
20200206;3336;3357.5;3332.5;3345.25;291379
20200207;3348.75;3350;3320.75;3325.5;382342
20200210;3322;3353.5;3303.25;3353;277232
20200211;3350.75;3374.5;3349.5;3357.5;281570
20200212;3359.75;3381.5;3355.5;3380.5;215754
20200213;3380.25;3384.75;3348.5;3377.5;325459
20200214;3379;3388.25;3365.25;3381;236862
20200217;3381.25;3392.5;3381.25;3388;42216
20200218;3382.25;3382.25;3355.25;3369.25;291407
20200219;3371.5;3394;3370.75;3387.25;213907
20200220;3391.25;3397.5;3339.5;3369.25;554856
20200221;3366.75;3369.5;3327.75;3339.25;477910
20200224;3315;3315;3213.75;3226.25;824511
20200225;3224.25;3259.5;3117.25;3132.5;1151875
20200226;3139;3182;3090.5;3110.25;1070036
20200227;3101.25;3117;2944.5;2957;1281778
20200228;2950.5;2995.75;2853;2951;1735192
20200302;2904;3093;2888;3065;946709
20200303;3077;3136.5;2973;2997;1094811
20200304;2988.75;3129.25;2976.75;3114.75;646958
20200305;3110;3114;2996.75;3015.5;717909
20200306;3024;3037;2898;2964;912236
20200309;2916.5;2917;2713.5;2747.75;804502
20200310;2733.5;2884.75;2694.75;2865.75;1060493
20200311;2861.75;2869.5;2703;2740.25;1109601
20200312;2738.25;2773.5;2442;2469;1446257
20200313;2433;2708.5;2393.25;2696;501154
