20210308;3843.75;3868.75;3786.5;3809.25;9636
20210309;3820.5;3892.25;3816.5;3863.5;7640
20210310;3866.5;3906.25;3847;3886.75;16739
20210311;3896.5;3949.5;3883.25;3927.25;43125
20210312;3927.25;3938.25;3900.5;3932.75;612893
20210315;3936.5;3960.25;3913;3958.25;590867
20210316;3958;3970.75;3942.75;3952.5;657389
20210317;3957.25;3973.25;3925;3963.5;887106
20210318;3962.5;3978.5;3900.5;3906;1079462
20210319;3911;3923.5;3875;3899.75;1072818
20210322;3893.75;3944.5;3885;3930;756432
20210323;3933;3938.75;3890.5;3899.75;1142576
20210324;3905.5;3931.75;3877.5;3880.75;1171618
20210325;3883;3909.5;3843.25;3900.5;1454038
20210326;3907.75;3967.75;3900.75;3964.75;1042646
20210329;3961.5;3971.25;3929;3959;1376697
20210330;3964.25;3969;3933.75;3947.75;1057421
20210331;3949.5;3983.75;3941.5;3967.5;764413
20210401;3967;4015.25;3964.5;4010;673469
20210402;4014.25;4038.25;4010;4010;39806
20210405;4028.5;4073.75;4021;4067.75;588935
20210406;4070;4076;4052.25;4064;732333
20210407;4067;4075.75;4056.5;4070;669472
20210408;4075;4098.5;4072.5;4089;591195
20210409;4098;4121.5;4081;4119.5;626181
20210412;4114;4124.25;4104.5;4120.25;665453
20210413;4122.5;4139.75;4101.25;4132.75;646010
20210414;4134.5;4143.75;4113;4118;1026844
20210415;4123.25;4166.75;4119.5;4162.5;656640
20210416;4162.5;4183.5;4154.25;4176.25;694848
20210419;4165.5;4174.75;4142;4155.5;1024367
20210420;4156.5;4167.5;4110.5;4126.5;1144209
20210421;4120.75;4167.25;4112.75;4164.75;849637
20210422;4157.75;4171.75;4115.25;4127.75;1323730
20210423;4129.75;4186.75;4127.5;4171.5;756478
20210426;4170.5;4186;4163.25;4179.5;557331
20210427;4181.5;4191.75;4166.75;4179;572022
20210428;4180.5;4194;4170.25;4176.25;675015
20210429;4185;4210.75;4168;4203.5;959963
20210430;4200.5;4201.25;4167.25;4174.5;945121
20210503;4181.25;4202.5;4181;4185.75;655535
20210504;4184;4185.75;4120.5;4158.25;1198331
20210505;4158.5;4180;4153;4160;797761
20210506;4159;4197;4140.5;4194.25;1088423
20210507;4196.5;4232.25;4191.75;4225.25;788468
20210510;4226.5;4238;4172;4183.5;929345
20210511;4177;4185.5;4103.75;4146.25;1592770
20210512;4140.25;4150.25;4051;4058.75;1630311
20210513;4053.75;4126.75;4029.25;4107;1390194
20210514;4112.25;4178.25;4104.75;4169;741716
20210517;4169.25;4178.75;4136.5;4157.75;840508
20210518;4159.5;4179.5;4111.75;4123;754321
20210519;4114.25;4123;4055.75;4111.5;1331283
20210520;4108;4169;4084.5;4154.25;866563
20210521;4152.75;4185;4147;4151.75;905335
20210524;4151.25;4206.25;4142.5;4193.75;565308
20210525;4199.5;4212.75;4179.25;4185.5;750377
20210526;4188.25;4204.5;4180.5;4193;612985
20210527;4193.25;4211.5;4177.75;4199;631319
20210528;4211.5;4217.75;4201;4202.5;525191
20210531;4206.5;4211;4189.75;4190.75;72255
20210601;4192.75;4230;4191.75;4198.5;735028
20210602;4198.25;4215;4190.75;4206.25;660488
20210603;4207.5;4213.5;4165;4191.25;872028
20210604;4191;4232;4177;4228.25;570340
20210607;4232;4234.5;4214;4225.5;598108
20210608;4227.5;4236.75;4206;4225.75;751984
20210609;4225.75;4235.5;4217;4218.5;561711
