20260608;7430;7538.75;7416.75;7477.5;13001
20260609;7478;7553.75;7306.5;7454.25;21594
20260610;7447;7466.5;7314.75;7338.75;37685
20260611;7325.25;7481.75;7292;7458.5;65364
20260612;7458.5;7524.75;7429;7497.5;332348
20260615;7542;7648.75;7540;7626.5;835710
20260616;7626.5;7636.5;7577.75;7587.25;1148456
20260617;7583.5;7612.5;7472.25;7492.75;1470895
20260618;7515;7583;7504.25;7570.75;1148625
20260619;7575.5;7580;7520.5;7557;286912
20260622;7543.75;7599.25;7513;7541.25;1211666
20260623;7543.25;7547.5;7415;7437.5;1567262
20260624;7449;7496.5;7404;7428.25;1661775
20260625;7477.25;7496.25;7390;7423.25;1794451
20260626;7431;7459.25;7357.25;7401.75;1527390
20260629;7398;7505;7398;7500.25;1335699
20260630;7494.75;7567.75;7481.75;7548.25;935534
20260701;7543.5;7579;7506;7543.5;994800
20260702;7535.5;7594;7479.75;7528.25;1493308
20260703;7523.5;7565.25;7523.5;7557.25;202970
20260706;7562.75;7602.25;7538;7591.5;852518
20260707;7597.5;7601;7529.5;7551.25;1012519
20260708;7546;7563;7468.25;7528.75;1230906
20260709;7516.5;7595;7516.25;7588.75;835738
20260710;7588;7628.75;7552.25;7620.25;818837
20260713;7607.25;7615.5;7547;7563;991116
20260714;7558.25;7613.75;7531.75;7591.25;958226
20260715;7590.5;7626.25;7571.75;7614.75;994240
20260716;7615.75;7632;7548.25;7577.75;1023905
20260717;7571;7574.75;7473;7497.75;1069268
20260720;7484.5;7552.25;7476.75;7484.25;1149508
20260721;7483.75;7554.25;7473.25;7545.75;915974
20260722;7545;7563;7503.25;7540.25;862867
20260723;7535;7550;7411.75;7445;1339076
20260724;7453;7496.5;7431.25;7447.5;1171440
20260727;7489;7524.5;7416.25;7448.25;1246975
20260728;7453.25;7485.75;7417;7465.25;1207090
20260729;7465.25;7501;7323.25;7351.25;1647808
20260730;7335.5;7498;7330.75;7472.5;1303783
20260731;7478.5;7541;7427.5;7519.25;1282581
20260803;7549.75;7638.5;7542.75;7628.25;900159
20260804;7630.75;7786;7628.75;7765.5;1044669
20260805;7772.75;7820.25;7745.75;7749.5;1034653
20260806;7758;7771;7724.25;7734.75;1044646
20260807;7734.75;7786.75;7725.25;7779.75;973664
20260810;7777;7797;7763.5;7776.75;787734
20260811;7778.5;7796;7739.25;7747.5;884352
20260812;7755.75;7794;7748.5;7770.5;796947
20260813;7769.5;7838.5;7764.25;7822.5;860508
20260814;7823.75;7832;7796.5;7805;693406
20260817;7809;7824.75;7763.5;7768.75;834839
20260818;7766.5;7770.75;7710.25;7714;898008
20260819;7715;7764.75;7698;7729;985226
20260820;7732.75;7746;7657.75;7662.5;1043828
20260821;7668.5;7714;7661.25;7691.25;847677
20260824;7693.75;7703.25;7655;7669.75;871405
20260825;7675;7714;7660.25;7692;811204
20260826;7691.5;7710.75;7670.75;7690;863478
20260827;7722;7755.75;7702.75;7742.5;1048176
20260828;7734.75;7782.5;7711.75;7722;1128482
20260831;7723.25;7724.75;7674.75;7699;926954
20260901;7701;7708.25;7621.5;7642.75;1104484
20260902;7646.25;7691.25;7618.5;7676.5;945583
20260903;7673.25;7766.25;7661.25;7754.75;941159
20260904;7750;7764.25;7710.25;7722;901163
20260907;7715.25;7728.5;7703.5;7709;148392
20260908;7710;7725.75;7672.25;7680.5;1136702
20260909;7680.25;7691.5;7628.75;7643.75;933394
20260910;7647;7666.5;7585.5;7598.5;1118597
20260911;7599.75;7683.25;7594.25;7659.5;1065877
