20210906;4522.5;4538.5;4514.5;4538.5;2071
20210907;4534.25;4534.25;4501.5;4509.75;8724
20210908;4507.5;4515;4482.75;4503.25;15004
20210909;4502.5;4520;4476.25;4483;58921
20210910;4482;4509.25;4447;4449;590102
20210913;4452;4483.5;4434.75;4459.5;951134
20210914;4465.5;4479.5;4425.25;4434.75;877141
20210915;4437;4477.75;4427.5;4472;697763
20210916;4476;4478;4433;4464.25;753661
20210917;4460;4472.5;4406.25;4421.75;945444
20210920;4411.5;4418;4294;4348.25;1230133
20210921;4342.75;4395.5;4329;4343.25;1187645
20210922;4337.25;4406.25;4321;4384;966985
20210923;4385.75;4455;4385.25;4438;726521
20210924;4439.25;4453;4410.5;4445.75;679607
20210927;4446.25;4472;4425;4433;679704
20210928;4429.5;4442;4334.5;4343.5;1330701
20210929;4347.75;4378.75;4344.25;4349.75;1089100
20210930;4358.25;4388.5;4294.25;4297.75;1226835
20211001;4301.75;4365.75;4260;4350.5;1333117
20211004;4358.25;4358.75;4267.75;4291.25;1314738
20211005;4296.5;4359.75;4269;4334;932454
20211006;4334.25;4357.5;4273.75;4354;1301554
20211007;4355.25;4421.5;4354.5;4390;778040
20211008;4390.75;4407.75;4376.25;4382.25;900662
20211011;4381.25;4407.25;4343.75;4351;894563
20211012;4348;4365.25;4317.5;4340.75;1049941
20211013;4327.75;4364.75;4319;4355.25;1040785
20211014;4355;4437.5;4354;4429;760703
20211015;4435;4467.5;4426.25;4462.5;641872
20211018;4465;4480;4436.25;4477.5;662444
20211019;4475.5;4517.5;4471.75;4511.25;580299
20211020;4515.75;4532.25;4504.25;4528;587423
20211021;4524.75;4543.25;4510;4541.75;548326
20211022;4530.5;4551.5;4515.25;4536.5;860989
20211025;4528.75;4566.5;4522.5;4558;577960
20211026;4565;4590;4560.75;4565.25;787237
20211027;4563.75;4576.75;4543.75;4544.5;786981
20211028;4548;4589.75;4545.25;4587.5;716795
20211029;4578;4603.5;4559.25;4597;720793
20211101;4607.25;4619.5;4586.75;4605.75;611194
20211102;4606;4627;4593.25;4623.5;535867
20211103;4621.5;4657.75;4613;4652.25;597351
20211104;4652;4676.5;4650.75;4673.25;676002
20211105;4672;4711.75;4667.5;4690.25;831372
20211108;4679;4707;4676.5;4694;729582
20211109;4691;4700.5;4663.5;4678.25;1003209
20211110;4675;4680.25;4625.25;4642;1208436
20211111;4644.5;4661.5;4638.25;4643;691706
20211112;4647;4685.75;4644;4678.25;686434
20211115;4684;4697.5;4667;4679;713784
20211116;4681;4709.75;4670.75;4696;598640
20211117;4696.75;4701;4679.5;4686.25;622014
20211118;4685.5;4706.5;4668;4701.5;752643
20211119;4705;4723.5;4684.25;4694.5;766189
20211122;4700.25;4740.5;4674.25;4679.75;883606
20211123;4686;4695.5;4649;4688.5;1400420
20211124;4686;4702.25;4656.25;4699;896141
20211125;4699.75;4717;4699.75;4706.75;87775
20211126;4707;4708.25;4577.25;4595.75;1014596
20211129;4588.75;4669.75;4588.5;4651;1128329
20211130;4657.25;4667.5;4556.75;4566.25;1629781
20211201;4588;4650.75;4497.75;4508.5;1496299
20211202;4514.5;4593.75;4505.5;4575.75;1524713
20211203;4586.25;4607;4492.25;4537.5;1578631
20211206;4542.5;4611.5;4531.25;4590;1341878
20211207;4594.25;4697.5;4587.5;4685;858645
20211208;4695.25;4712;4671.75;4699;789829
