20250911;6590.5;6654.5;6590.5;6647.5;24514
20250912;6649.5;6662.5;6631.25;6645;34718
20250915;6645.25;6681.25;6641.5;6674.5;524120
20250916;6674.5;6697;6661.5;6667.5;649531
20250917;6669.75;6686.75;6611;6658.75;1099126
20250918;6665.75;6719.75;6664;6693.5;1135474
20250919;6699;6731.5;6679.5;6722.5;783460
20250922;6716.25;6756.75;6695;6752.5;751782
20250923;6750;6756.5;6701.5;6715;947335
20250924;6716.75;6728.5;6678;6692.25;950586
20250925;6697;6705.5;6624.25;6659.75;1283439
20250926;6663.75;6703;6653;6696.5;1080278
20250929;6697.25;6736.25;6696.25;6713.5;944810
20250930;6708.25;6743.75;6692.75;6738.75;1033124
20251001;6725;6769.25;6680;6761.5;913612
20251002;6757.25;6782.25;6741.5;6766.75;876177
20251003;6764;6800;6754;6764;1011882
20251006;6768;6797.5;6766.25;6788.75;815306
20251007;6790;6802.75;6747.25;6761.5;1142095
20251008;6766;6807.75;6758;6801.25;751288
20251009;6803.25;6812.25;6760.75;6779.25;988539
20251010;6779.75;6806.5;6540.25;6595.25;1877310
20251013;6631.5;6711.5;6630;6694.75;1380436
20251014;6690.5;6722.75;6593.5;6686.5;1678405
20251015;6684.75;6766.75;6651.5;6715;1669108
20251016;6714.5;6750.5;6632;6668.75;2010084
20251017;6659.5;6718;6571.25;6702.5;1917796
20251020;6720.75;6783.25;6693.75;6773.75;899419
20251021;6779;6790;6759;6773.25;991276
20251022;6773.25;6788.75;6690.75;6737;1561991
20251023;6734;6785.75;6717.25;6775;1053125
20251024;6778;6841.75;6776.5;6827;809886
20251027;6875;6916.5;6865.75;6908.25;678401
20251028;6913.75;6944.75;6901.5;6925.75;771697
20251029;6928.75;6952;6882.5;6922.75;936401
20251030;6908;6955;6850.75;6855.5;1346317
20251031;6896.5;6918.5;6843.5;6874;1189586
20251103;6877.5;6909.5;6849.5;6882.75;947178
20251104;6884.5;6884.5;6786.25;6801.75;1383953
20251105;6803;6857.5;6748.5;6825.25;1145801
20251106;6829.25;6843.75;6733.5;6747.5;1717365
20251107;6764;6771.75;6655.5;6753.75;2002315
20251110;6786.25;6866;6772;6856.75;1219999
20251111;6857.5;6880.25;6830;6871.5;1034338
20251112;6873.75;6900.5;6852;6875.75;1119887
20251113;6874;6892.25;6746;6760;1929379
20251114;6764.75;6795.5;6670.5;6755.25;2151602
20251117;6764.5;6801.5;6658.25;6692;1818753
20251118;6697;6708.75;6594;6639.75;2308240
20251119;6630;6709;6612.75;6661.5;1886036
20251120;6699.75;6791.25;6550.25;6557.5;2529706
20251121;6560;6677.75;6524.75;6620.25;2342979
20251124;6654.5;6731.75;6625.25;6721.25;1455979
20251125;6725.25;6792.5;6674.5;6781.5;1459311
20251126;6780.75;6846.5;6778;6828;1144363
20251127;6830;6834;6824.25;6828;89638
20251128;6828.75;6863.75;6828.75;6859.5;221584
20251201;6855;6864.5;6802;6826.75;1261296
20251202;6830;6863.5;6812.25;6840.25;1259358
20251203;6842.5;6873.25;6817.5;6862;1112769
20251204;6865.75;6880.75;6836.25;6866.75;1152077
20251205;6865.75;6905;6856.5;6878.25;1162346
20251208;6882.75;6894;6835.25;6855.75;885755
20251209;6865;6873;6843.75;6848.25;918526
20251210;6846.5;6908;6830.75;6891.75;1232208
20251211;6888;6929;6817.25;6907.25;1366897
20251212;6915;6915.75;6805;6830.75;1732373
20251215;6832.75;6872.5;6806;6823;521117
20251216;6825;6834;6761.75;6801;345736
20251217;6796.5;6826.75;6722;6726.5;234138
20251218;6736.25;6818.5;6720.25;6778.25;223848
