20240912;5619;5667.25;5600.25;5662.5;58488
20240913;5657;5702.25;5655;5691;76069
20240916;5684.75;5702.75;5669.25;5699.25;542119
20240917;5694.5;5737;5677.5;5700.25;849719
20240918;5701;5756.25;5675.75;5680;949207
20240919;5690.25;5797.25;5690;5778;1048247
20240920;5774.75;5776.75;5733.25;5762;928224
20240923;5761.75;5784.5;5745.25;5776.75;796832
20240924;5773.75;5793.75;5754.75;5792;753798
20240925;5793;5800;5768;5779;646232
20240926;5783.5;5830;5778.25;5804.5;931618
20240927;5804;5821.5;5781.75;5791.25;723548
20240930;5784.25;5820;5756.25;5814.25;952127
20241001;5806.25;5822.75;5733;5759.75;1200482
20241002;5760;5773.25;5724.5;5760.25;876555
20241003;5769.5;5772.75;5725.75;5749.5;913384
20241004;5745;5804.75;5741;5800;949738
20241007;5802;5808.25;5734;5744.75;916667
20241008;5752;5806.75;5725.25;5797.75;784963
20241009;5798.5;5846.5;5780.75;5841.25;753604
20241010;5836.25;5843.5;5811.75;5829;785111
20241011;5830.5;5868.25;5816;5859.75;693130
20241014;5854.75;5918.5;5850;5908.25;563070
20241015;5913;5916.25;5850;5862.75;910962
20241016;5861;5892.75;5851.75;5883.75;758301
20241017;5883.5;5927;5871.25;5887;893719
20241018;5889.25;5915.25;5876.25;5906;593589
20241021;5910.75;5915.5;5865;5896.25;751991
20241022;5899;5904.25;5861;5892.5;869474
20241023;5887.75;5894;5801;5837.75;1069034
20241024;5842.25;5870;5822.5;5849;911334
20241025;5853.25;5900.75;5835;5846;999296
20241028;5856;5884.5;5856;5861.5;806213
20241029;5864.75;5883.75;5837.5;5871;847338
20241030;5881.75;5893;5840;5852;917912
20241031;5841.75;5844;5730;5738.5;1168440
20241101;5740.75;5803.75;5732.25;5758.25;1001431
20241104;5748;5776.5;5724.25;5743.25;1028845
20241105;5750.25;5823.25;5735;5812.25;857503
20241106;5818.25;5967;5815;5958.25;1172999
20241107;5964;6013;5950.75;6003.75;694195
20241108;6007.25;6040.5;5990.25;6025.25;707975
20241111;6029.5;6053.25;6013.5;6031.75;629245
20241112;6028.75;6036.5;5986.5;6013;791306
20241113;6012;6035.5;5991.75;6016;882034
20241114;6018;6025.25;5964.25;5978.25;931916
20241115;5974.25;5975;5877;5896.5;1085406
20241118;5900;5933;5886.25;5920;784910
20241119;5919.25;5947.5;5855;5938.75;876697
20241120;5937.75;5957.5;5880;5937.75;965044
20241121;5938;5985;5905.25;5970.5;1215111
20241122;5967;5993.75;5941;5987;1041433
20241125;6005.75;6040;5982.5;6006.5;1012796
20241126;6012.5;6044;5976.25;6038.25;726065
20241127;6041.75;6047;6000.75;6015;709607
20241128;6015;6032.5;6013.25;6030.25;60095
20241129;6027;6060;6018;6051.5;341823
20241202;6051.75;6068.5;6035.5;6061.75;640811
20241203;6063;6070.75;6047.5;6063.25;558760
20241204;6067;6102.25;6063.25;6098.5;650567
20241205;6095.5;6107.25;6081.5;6088.75;628491
20241206;6085.25;6113;6075.75;6099;651389
20241209;6096.5;6105.75;6059.75;6065.75;709085
20241210;6064;6075.25;6039.5;6046.25;676245
20241211;6053;6102.5;6045.5;6092.75;628617
20241212;6088;6088.5;6054.75;6060.75;875008
20241213;6064;6085.25;6041.25;6055.5;741731
20241216;6055.25;6090.75;6051.75;6080.5;244118
20241217;6076;6079.5;6040;6053.75;159176
20241218;6053;6074.75;5839.5;5872.25;203234
20241219;5880;5938;5865;5868.75;156906
