20220307;4304.75;4317;4177.25;4190.25;20650
20220308;4179.75;4266.75;4130;4160.5;25442
20220309;4145;4289.5;4145;4266.75;19957
20220310;4270.5;4273;4197.75;4248;52724
20220311;4249.5;4326.25;4189;4192.5;803491
20220314;4202.75;4244.75;4152;4163.5;991578
20220315;4172.25;4263.5;4129.5;4253.75;947279
20220316;4254;4367.25;4239.25;4349.5;1128712
20220317;4360.75;4406.75;4320.5;4402;933807
20220318;4384;4466;4364.5;4453.5;919273
20220321;4460.25;4473;4415;4452.25;1151115
20220322;4457;4514.75;4433;4505;923323
20220323;4505.5;4514;4444.75;4447.5;1020821
20220324;4449;4517.25;4445.75;4512.5;957980
20220325;4516;4539.25;4493.5;4536.5;1082315
20220328;4535.25;4572.25;4509.5;4568;951685
20220329;4570.25;4631;4565.25;4625.5;1120783
20220330;4621.5;4627.75;4574.75;4596;897415
20220331;4599.75;4614.25;4526.25;4530.75;1036949
20220401;4542;4555.25;4501.25;4539.25;1002870
20220404;4538;4579.75;4527.75;4577.75;748088
20220405;4576;4588.5;4507.5;4520.25;1046466
20220406;4526.5;4528.25;4444.5;4475.75;1367971
20220407;4471.5;4516.5;4444.5;4496.25;1198565
20220408;4495;4519.75;4468.75;4483.5;1047951
20220411;4487.25;4491.25;4403.5;4409;993056
20220412;4410.5;4466.75;4375.5;4393;1224964
20220413;4397;4449.5;4384;4442.25;983277
20220414;4438.75;4455.75;4384.75;4387.5;901567
20220418;4391.5;4406.25;4355.5;4386.75;874144
20220419;4399.25;4467.5;4371.5;4459.25;1031511
20220420;4441.25;4484.25;4432.75;4455.5;1154511
20220421;4468.75;4509;4380;4390.5;1277940
20220422;4386;4393.25;4247.75;4267.25;1400882
20220425;4258.25;4296.5;4195.25;4292.75;1633346
20220426;4293.5;4303.75;4136.5;4170.5;1415990
20220427;4147.25;4236.25;4147.25;4180.25;1706366
20220428;4213.5;4303.5;4182.5;4283.5;1288830
20220429;4247;4279.75;4118.75;4127.5;1219153
20220502;4143.75;4165.75;4056;4151;1664477
20220503;4146.25;4195.5;4128;4169.25;1206628
20220504;4171.75;4303;4142.75;4295.25;1059341
20220505;4289.25;4300.75;4099.25;4143.25;2042522
20220506;4149.75;4153.25;4062;4119.5;2049892
20220509;4087.5;4098.75;3970.25;3987.5;1624362
20220510;3993.25;4065.5;3952.5;3996.75;1991452
20220511;3991;4050.5;3923.75;3930.25;1865297
20220512;3941.75;3961.75;3855;3927.25;2033387
20220513;3914;4036;3914;4019.75;1274313
20220516;4025.5;4043.5;3979.25;4004.75;1388850
20220517;4001;4091.75;4000.25;4084.75;1168811
20220518;4090.5;4095;3905.5;3922.75;1383297
20220519;3916;3943.75;3856;3897.75;1789871
20220520;3900;3949.5;3807.5;3899.5;1747643
20220523;3909.5;3982.5;3906.25;3971.75;1498897
20220524;3958;3958.5;3871.75;3940.5;1563076
20220525;3949.5;3997.75;3913.5;3976.75;1467041
20220526;3970.25;4073.25;3960.5;4055.75;1083409
20220527;4049;4168.25;4041.5;4155.75;1076622
20220530;4164.75;4202.25;4157.5;4175.25;187446
20220531;4176.25;4180;4102.75;4131.25;1644115
20220601;4137.75;4165;4071.5;4099;1479169
20220602;4098.5;4179;4072;4175.25;1328871
20220603;4177.5;4189;4096.75;4107;1402445
20220606;4110.25;4168.25;4104.25;4120.5;1246781
20220607;4121.25;4164.25;4075.75;4158.75;1129060
20220608;4151.5;4159.75;4105;4114;1131106
20220609;4118.25;4144;4014.75;4016.25;1470652
20220610;4024.25;4029.25;3895;3899;863613
20220613;3881.25;3881.25;3732.5;3750.5;645321
20220614;3757.75;3805;3705.25;3736.75;413011
20220615;3738.5;3838.75;3720;3789.25;279277
20220616;3794;3828.75;3638.75;3668.25;227832
