20200309;2917;2917;2696.5;2735.25;10591
20200310;2722;2872.75;2685;2854.25;13240
20200311;2860;2860;2691.25;2729;11336
20200312;2727.75;2761.75;2429.25;2456;43373
20200313;2428.75;2696.75;2379.75;2684;875802
20200316;2663;2663;2345;2405.25;748813
20200317;2405.25;2542.75;2352;2485.5;1304087
20200318;2469;2487.25;2262.5;2401.5;1128505
20200319;2403.25;2461.5;2273.5;2389;1721505
20200320;2351.75;2499;2259.5;2288.5;1625815
20200323;2220.5;2385.5;2174;2220.5;1317700
20200324;2233.25;2448;2230.25;2438;1057321
20200325;2442.5;2561.5;2378.25;2467;1397527
20200326;2471.5;2626;2401.75;2608;1146140
20200327;2627;2635;2505.5;2524;1022365
20200330;2465;2621.5;2447;2611.25;944232
20200331;2612.25;2639.25;2555.75;2569.75;864881
20200401;2562.5;2562.5;2434.25;2448;884647
20200402;2458.25;2525;2424.75;2516.5;1060722
20200403;2514;2529.5;2448.75;2482.75;823081
20200406;2483.25;2668.5;2483.25;2644.5;758917
20200407;2645.5;2749;2623.75;2642;1139461
20200408;2640.75;2752.5;2620.75;2735;989580
20200409;2737.5;2809.75;2700.25;2779.75;1114205
20200413;2807;2820.5;2710.25;2759.25;800017
20200414;2760.5;2848.75;2752.5;2843;735106
20200415;2843.5;2845.75;2751.25;2775;861103
20200416;2767.5;2831.5;2746.5;2787.5;960907
20200417;2858;2885.25;2821;2870;958219
20200420;2861.75;2875.75;2804.25;2806.5;951275
20200421;2807;2833.25;2717.25;2732;1350417
20200422;2737.25;2808;2717.25;2788.5;844251
20200423;2790.25;2836.75;2772.5;2780.75;1098103
20200424;2777;2836;2755;2829.5;718245
20200427;2821.75;2883;2814.5;2869;662780
20200428;2867.75;2913.5;2851.25;2867.25;974952
20200429;2870.75;2959.5;2860.75;2941;912819
20200430;2956.5;2965.25;2878.25;2902.5;1134530
20200501;2873;2879.5;2811.75;2821.75;990912
20200504;2793;2835.75;2770.75;2825.25;886974
20200505;2827;2889.5;2824.5;2858.25;760639
20200506;2857.5;2886.25;2832;2833.5;888863
20200507;2832.25;2894.75;2823.25;2880;833226
20200508;2881.75;2932.75;2879.25;2928.5;641595
20200511;2921;2946.5;2889.5;2922.75;801665
20200512;2919;2939.75;2838;2852.5;974682
20200513;2840;2876.5;2786.25;2813;1541122
20200514;2820.25;2853.75;2760.25;2847;1353290
20200515;2846;2863;2809.5;2846.5;1151634
20200518;2860;2964.5;2850;2948;768726
20200519;2945;2976.25;2913.75;2918.75;921166
20200520;2913.75;2975.75;2908.5;2968.5;865134
20200521;2972;2973.5;2933;2937;1079346
20200522;2936.75;2957.25;2903.75;2953;866789
20200525;2948.75;2990;2947.75;2989.25;174994
20200526;2989;3019.75;2953;2994.5;848928
20200527;2994.25;3039.75;2965.5;3035.5;1168070
20200528;3034.5;3065.5;3019.5;3038;958639
20200529;3036;3058.5;2992.25;3042;1175556
20200601;3032;3058.75;3007.75;3054;714715
20200602;3052.75;3079.25;3034.25;3077;764700
20200603;3077.75;3129.5;3074.25;3117.75;727853
20200604;3117;3127;3087.5;3110.5;1009273
20200605;3113.5;3210.5;3106.25;3186.75;1112678
20200608;3192.25;3231.25;3183.25;3227.5;790608
20200609;3227.5;3231;3190;3205.5;916123
20200610;3205;3227.25;3179.75;3186;1203433
